OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_MT
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0423,CST-01259,13.75
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0237,CST-01260,2.75
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0423,CST-01259,9.625
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0423,CST-01259,11
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01100,23.375
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01100,1.375
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01086,19.25
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01086,13.75
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01086,5.5
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01086,11
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0374,CST-00355,1.375
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0374,CST-00355,1.35
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0374,CST-00355,0.05
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0374,CST-00355,1.35
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0374,CST-00355,8.25
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0374,CST-00355,9.625
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0374,CST-00355,2.75
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0344,CST-01009,8.25
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0344,CST-01009,2.75
10/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01374,11
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01272,24.75
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01272,24.75
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01501,24.75
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01501,24.75
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01501,24.75
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01375,25.5
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01375,25.5
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0395,CST-01502,1.375
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01239,6.875
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01239,17.875
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0395,CST-01502,23.375
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01501,1.375
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01501,23.375
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01114,20.625
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01114,4.125
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01272,8.25
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01272,19.25
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01272,16.5
11/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01272,5.5
11/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0165,CST-01148,11
11/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0165,CST-01148,13.75
11/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0376,CST-01462,25.5
11/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0376,CST-01487,25.5
11/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0037,CST-01148,24.75
11/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01041,24.75
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01409,24.75
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01409,24.75
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01409,24.75
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01100,24.75
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01100,24.75
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01100,24.75
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01091,24.75
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01195,25.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01195,25.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0075,CST-01407,25.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01195,25.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01497,25.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01195,25.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01195,25.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01447,25.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0197,CST-01356,7.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0197,CST-01356,6
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0185,CST-01356,12
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01091,4.125
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01091,20.625
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01058,11
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01058,13.75
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01409,8.25
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01409,16.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01195,13.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01195,12
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01100,6.875
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01100,17.875
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01063,15.125
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01018,9.625
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01063,9.625
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01018,15.125
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01447,3
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01447,22.5
12/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0361,CST-01503,12
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0408,CST-01148,5.5
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0024,CST-01020,16.5
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0024,CST-01020,8.25
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01041,4.13
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0037,CST-01148,5.5
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0037,CST-01148,12.38
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0164,CST-01148,19.25
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0062,CST-01411,23.38
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01041,20.63
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0062,CST-01411,1.38
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0037,CST-01014,24.75
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0296,CST-01041,24.75
12/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0227,CST-01041,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01349,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01116,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01116,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01116,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01116,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01116,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0035,CST-01224,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0035,CST-01224,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0035,CST-01224,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01349,11
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01349,13.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0035,CST-01224,8.25
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0035,CST-01224,16.5
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0299,CST-01504,2.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0026,CST-01504,16.5
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0171,CST-01504,2.75
13/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0318,CST-01504,2.75
13/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0165,CST-01148,17.88
13/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0032,CST-01296,25.5
13/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0165,CST-01148,6.88
13/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0062,CST-01411,24.75
13/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0227,CST-01041,24.75
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0374,CST-01483,24.75
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01111,25.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01111,25.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01111,25.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01111,25.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01111,25.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01111,25.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01111,25.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01111,25.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01111,25.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01111,25.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01067,22.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0012,CST-01486,19.25
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01031,17.875
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0171,CST-01486,5.5
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01031,6.875
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01067,13.75
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01067,1.25
14/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01067,7.5
14/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0037,CST-01014,24.75
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01505,24.75
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0098,CST-01247,24.75
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0098,CST-01247,24.75
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0164,CST-01038,24.75
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0164,CST-01038,24.75
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01375,25.5
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01506,25.5
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01506,25.5
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01375,25.5
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0221,CST-01030,1.25
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0221,CST-01030,7.5
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01030,1.25
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0164,CST-01038,19.25
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0164,CST-01038,5.5
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01505,23.375
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01017,8.75
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01017,1.25
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01505,1.375
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0019,CST-01167,0.075
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0403,CST-01167,3
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0233,CST-01167,1.375
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01167,1.175
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0338,CST-01167,1.025
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0123,CST-01167,1.125
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01167,0.475
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0114,CST-01167,0.15
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01167,1.35
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0307,CST-01167,1.35
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0233,CST-01167,0.1
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0307,CST-01167,2.175
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01167,1.1
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0397,CST-01167,0.8
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01167,0.15
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0376,CST-01167,0.1
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0307,CST-01167,0.05
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0075,CST-01167,0.225
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0019,CST-01167,1.4
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01167,0.25
15/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0376,CST-01167,2.45
15/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0363,CST-01411,9.63
15/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0363,CST-01411,15.13
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01105,24.75
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01105,24.75
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01105,24.75
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01105,24.75
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01105,24.75
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01105,24.75
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01249,24.75
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,24.75
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01082,24.75
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0424,CST-01091,24.75
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01472,25.5
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01472,25.5
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01472,25.5
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01472,25.5
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01472,25.5
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01472,25.5
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0376,CST-01375,25.5
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0376,CST-01375,25.5
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,9.625
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01082,4.125
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,15.125
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01082,20.625
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01058,20.625
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01113,9.625
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01113,15.125
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01058,4.125
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01249,6.875
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01249,17.875
16/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0344,CST-01009,11
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01025,24.75
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01025,24.75
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0164,CST-01507,24.75
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,24.75
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,24.75
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0164,CST-01507,20.625
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0164,CST-01507,4.125
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01099,11
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01099,13.75
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01069,12.375
17/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0156,CST-01069,12.375
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01024,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0424,CST-01105,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01105,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0424,CST-01105,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-00661,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01105,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0424,CST-01105,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01024,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01105,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0424,CST-01105,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01105,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0321,CST-01355,2.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0151,CST-01355,4.125
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0211,CST-01355,2.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0232,CST-01355,1.375
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,9.625
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,15.125
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,13.75
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,17.875
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,1.375
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,23.375
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,23.375
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,4.125
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,17.875
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,1.375
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,11
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,20.625
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,6.875
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,23.375
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,19.25
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,5.5
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,6.875
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01291,1.375
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-00661,1.375
18/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-00661,23.375
18/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0302,CST-01013,9.63
18/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0077,CST-01070,18.85
18/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0234,CST-01059,20.63
18/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0234,CST-01059,8.25
18/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0340,CST-01059,4.13
18/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0234,CST-01059,16.5
18/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0062,CST-01411,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0109,CST-01043,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0234,CST-01059,24.75
18/11/2024,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01041,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0098,CST-01073,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01116,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01116,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01073,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0098,CST-01073,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0415,CST-01508,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0424,CST-01436,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0424,CST-01436,24.75
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0415,CST-01508,6.875
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0415,CST-01508,17.875
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01073,1.375
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01073,23.375
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,6.875
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,6.875
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,19.25
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,1.375
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,17.875
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,5.5
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,15.125
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,23.375
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,17.875
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,17.875
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,9.625
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,23.375
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,1.375
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,1.375
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,6.875
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,23.375
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01116,9.625
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01116,9.625
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01116,15.125
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01116,15.125
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,12.375
19/11/2024,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01302,12.375
